StudentQual,MotherQual,FatherQual,EduSpecNeed,TuitUTD,Scholarship,EnrollAge,UnemploymentRate,InflationRate,GDP,Target,SecondSemCredits
2,4,0,0,1,1,19,9.4,-0.8,-3.12,1,11.6
2,3,2,0,1,0,19,16.2,0.3,-0.92,-1,
2,7,5,0,1,0,18,13.9,-0.3,0.79,1,
2,4,1,0,1,1,19,10.8,1.4,1.74,-1,1
2,4,3,0,1,1,20,16.2,0.3,-0.92,-1,13.74444444
2,2,4,0,0,0,18,9.4,-0.8,-3.12,-1,12.75833333
2,4,2,0,1,1,19,11.1,0.6,2.02,-1,
2,4,3,0,1,0,18,10.8,1.4,1.74,1,13.25
2,4,0,0,1,0,18,11.1,0.6,2.02,0,12.75
2,3,0,0,1,1,19,16.2,0.3,-0.92,1,12
2,4,0,0,1,0,20,7.6,2.6,0.32,1,12.2
2,3,3,0,1,1,19,16.2,0.3,-0.92,1,13.5
2,4,1,0,1,0,18,12.7,3.7,-1.7,1,13.61428571
2,4,3,0,1,0,25,15.5,2.8,-4.06,-1,
2,4,0,0,0,0,18,7.6,2.6,0.32,1,12.16666667
2,4,2,0,1,0,19,8.9,1.4,3.51,1,12.5
2,4,1,0,1,1,19,15.5,2.8,-4.06,1,14.4375
2,4,2,0,0,1,20,9.4,-0.8,-3.12,-1,11.5
2,3,3,0,1,0,18,13.9,-0.3,0.79,0,12.72857143
2,4,0,0,1,0,20,10.8,1.4,1.74,1,11.28571429
2,3,3,0,1,0,21,11.1,0.6,2.02,1,13.28571429
2,5,3,0,1,0,19,12.7,3.7,-1.7,1,
1,4,0,0,1,0,42,10.8,1.4,1.74,1,13.66666667
2,5,5,0,0,0,18,8.9,1.4,3.51,0,14.16666667
2,4,0,0,1,1,19,15.5,2.8,-4.06,1,12.83333333
2,4,2,0,1,0,18,8.9,1.4,3.51,1,12.5
2,4,2,0,1,0,21,10.8,1.4,1.74,1,14.8
2,4,0,0,1,1,20,16.2,0.3,-0.92,1,14.42857143
2,3,2,0,1,0,20,11.1,0.6,2.02,1,13.28571429
3,5,3,0,1,0,21,12.4,0.5,1.79,0,12.33333333
2,4,0,0,1,0,19,15.5,2.8,-4.06,1,13.12555556
2,3,2,0,1,0,21,7.6,2.6,0.32,1,13
2,4,2,1,1,0,19,8.9,1.4,3.51,1,15.14285714
2,4,2,0,1,1,19,15.5,2.8,-4.06,1,15.92
2,3,3,0,1,0,18,9.4,-0.8,-3.12,0,
3,4,2,0,1,0,22,16.2,0.3,-0.92,1,13.14285714
2,5,3,0,1,0,21,9.4,-0.8,-3.12,1,14.33333333
2,4,0,0,1,1,18,7.6,2.6,0.32,-1,1.33333333
2,3,5,0,1,1,20,10.8,1.4,1.74,1,14.56571429
2,2,0,0,0,0,18,7.6,2.6,0.32,-1,1.75
2,4,0,0,1,0,20,8.9,1.4,3.51,-1,
2,3,3,0,1,0,23,12.4,0.5,1.79,1,13.775
2,3,3,0,1,0,18,12.7,3.7,-1.7,1,15.33333333
3,3,3,0,1,0,20,12.4,0.5,1.79,1,13.83333333
2,4,0,0,1,1,18,10.8,1.4,1.74,1,14.96285714
2,4,1,0,1,0,20,11.1,0.6,2.02,1,11.2
2,3,5,0,1,0,18,16.2,0.3,-0.92,1,12.8
2,5,5,0,1,0,20,16.2,0.3,-0.92,1,17.16666667
2,3,3,0,1,0,19,12.7,3.7,-1.7,1,13.71428571
3,3,2,0,1,0,21,13.9,-0.3,0.79,1,12.16666667
5,4,3,0,1,0,33,11.1,0.6,2.02,1,11
2,2,5,0,0,0,24,7.6,2.6,0.32,-1,
2,3,1,0,1,1,20,13.9,-0.3,0.79,1,12.75
2,4,1,0,1,0,18,9.4,-0.8,-3.12,1,
2,3,3,0,1,0,18,15.5,2.8,-4.06,1,14.16666667
NA,2,NA,0,1,0,29,7.6,2.6,0.32,-1,1.5
2,3,3,1,1,0,18,16.2,0.3,-0.92,1,14.77272727
2,4,0,0,1,0,19,9.4,-0.8,-3.12,1,12.71428571
2,4,1,0,1,0,19,15.5,2.8,-4.06,-1,
2,4,2,0,1,1,18,12.4,0.5,1.79,1,1.5
2,4,2,0,1,1,19,16.2,0.3,-0.92,1,13.6363636
2,4,2,0,1,0,20,10.8,1.4,1.74,-1,12.9
2,5,3,0,1,0,19,7.6,2.6,0.32,0,1.5
2,4,2,0,1,1,19,9.4,-0.8,-3.12,1,12.33333333
2,4,0,0,1,1,18,13.9,-0.3,0.79,0,11.14285714
2,4,1,0,1,1,18,9.4,-0.8,-3.12,1,13.4375
2,5,3,0,1,1,19,9.4,-0.8,-3.12,1,12.66666667
2,3,3,0,1,0,20,12.7,3.7,-1.7,-1,12.33333333
2,4,0,0,1,1,18,7.6,2.6,0.32,0,
2,6,2,0,1,0,18,16.2,0.3,-0.92,-1,
2,5,3,0,0,0,35,8.9,1.4,3.51,-1,16
2,4,1,0,1,0,18,16.2,0.3,-0.92,0,11
2,4,2,0,1,1,19,13.9,-0.3,0.79,1,
2,4,2,0,1,1,19,15.5,2.8,-4.06,0,12.28571429
2,3,1,0,1,0,20,10.8,1.4,1.74,0,12.25
2,3,3,0,1,0,19,13.9,-0.3,0.79,0,1.33333333
2,4,1,0,1,0,19,12.7,3.7,-1.7,-1,1
2,3,3,0,1,0,24,11.1,0.6,2.02,-1,
2,4,0,0,0,0,29,12.4,0.5,1.79,-1,
2,4,5,0,1,0,24,15.5,2.8,-4.06,1,12.6
2,4,1,0,1,0,19,15.5,2.8,-4.06,1,12.5
4,4,2,0,1,0,37,7.6,2.6,0.32,-1,
2,3,3,0,1,0,18,16.2,0.3,-0.92,1,11.8
3,3,3,0,1,1,20,12.4,0.5,1.79,0,14.125
2,NA,4,0,0,0,18,11.1,0.6,2.02,-1,
2,4,2,0,1,0,22,16.2,0.3,-0.92,0,13.33333333
2,4,1,0,1,1,22,10.8,1.4,1.74,0,1.57142857
2,3,1,0,0,0,18,11.1,0.6,2.02,-1,
2,3,3,0,1,0,18,12.7,3.7,-1.7,1,13.1
2,4,0,0,1,0,19,9.4,-0.8,-3.12,1,13.16666667
2,4,2,0,1,0,19,10.8,1.4,1.74,0,12
2,4,1,0,1,0,19,16.2,0.3,-0.92,-1,13
3,4,2,0,1,0,21,12.4,0.5,1.79,1,15.16666667
2,5,3,0,1,0,19,8.9,1.4,3.51,0,11
2,5,5,0,1,0,18,8.9,1.4,3.51,1,13.6
2,4,2,0,1,0,19,10.8,1.4,1.74,-1,11
5,4,3,0,1,0,25,11.1,0.6,2.02,1,13.5
2,4,3,0,1,0,22,12.7,3.7,-1.7,1,14.66666667
2,3,3,0,1,0,24,12.7,3.7,-1.7,1,12.74285714
2,3,5,0,1,0,19,13.9,-0.3,0.79,1,13.12857143
2,5,3,0,1,0,18,13.9,-0.3,0.79,0,11.66666667
2,4,0,0,0,0,20,9.4,-0.8,-3.12,-1,
2,4,2,0,1,1,19,10.8,1.4,1.74,1,14.93571429
2,4,0,0,1,0,19,7.6,2.6,0.32,-1,1
2,5,5,0,1,0,19,12.4,0.5,1.79,1,13
2,4,0,0,1,0,23,15.5,2.8,-4.06,-1,
2,4,1,0,1,0,47,12.7,3.7,-1.7,-1,14
2,3,3,0,1,0,19,16.2,0.3,-0.92,1,1.75
2,3,1,0,1,0,19,11.1,0.6,2.02,1,
2,5,5,0,1,0,18,16.2,0.3,-0.92,-1,
2,3,5,0,1,0,28,15.5,2.8,-4.06,-1,
NA,2,NA,0,1,0,20,7.6,2.6,0.32,-1,11.66666667
2,4,2,0,1,1,18,15.5,2.8,-4.06,0,12
2,4,2,0,1,1,21,12.4,0.5,1.79,1,
2,4,2,0,1,0,19,10.8,1.4,1.74,0,13
1,4,0,0,0,0,24,16.2,0.3,-0.92,-1,
2,4,3,0,1,0,24,16.2,0.3,-0.92,0,11.33333333
1,4,2,0,0,0,25,8.9,1.4,3.51,0,
2,5,3,0,1,0,28,13.9,-0.3,0.79,1,12.2
2,4,0,0,1,0,37,7.6,2.6,0.32,0,11.33333333
2,3,1,0,1,0,19,13.9,-0.3,0.79,0,1.5
2,4,0,0,1,1,18,11.1,0.6,2.02,1,13.9625
1,4,0,0,1,0,48,7.6,2.6,0.32,-1,1
2,4,0,0,1,0,21,8.9,1.4,3.51,1,13.66666667
2,3,3,0,1,1,19,15.5,2.8,-4.06,0,12.41666667
2,4,3,0,1,1,21,9.4,-0.8,-3.12,0,
2,4,2,0,0,0,23,13.9,-0.3,0.79,-1,
2,3,3,0,1,0,18,10.8,1.4,1.74,1,13.25
3,3,3,0,1,0,22,13.9,-0.3,0.79,-1,14
2,4,0,0,1,0,25,12.4,0.5,1.79,-1,12.25
3,7,5,0,1,0,27,11.1,0.6,2.02,-1,14.4
1,2,NA,0,0,0,49,10.8,1.4,1.74,-1,
2,4,0,0,0,0,31,12.7,3.7,-1.7,-1,
2,4,0,0,1,0,54,16.2,0.3,-0.92,-1,14.33333333
3,4,0,0,0,0,25,11.1,0.6,2.02,-1,12.25
3,7,5,0,1,0,20,15.5,2.8,-4.06,0,11.5
4,6,6,0,1,0,28,12.7,3.7,-1.7,-1,12.66666667
1,4,0,0,1,0,41,12.7,3.7,-1.7,1,13.16666667
2,3,2,0,1,1,19,11.1,0.6,2.02,0,12.71428571
2,3,3,0,1,0,22,15.5,2.8,-4.06,-1,11.5
2,5,3,0,1,0,34,15.5,2.8,-4.06,-1,
2,4,1,0,0,0,28,11.1,0.6,2.02,-1,15
2,4,0,0,1,0,42,7.6,2.6,0.32,0,11.8
2,3,2,0,0,0,21,11.1,0.6,2.02,0,14.8
4,NA,4,0,1,0,50,15.5,2.8,-4.06,-1,13
2,5,3,0,1,0,19,12.4,0.5,1.79,-1,
2,5,6,0,1,0,18,16.2,0.3,-0.92,-1,1.66666667
2,4,0,0,1,0,59,16.2,0.3,-0.92,-1,
4,2,NA,0,0,0,33,7.6,2.6,0.32,-1,
2,4,1,0,1,1,23,9.4,-0.8,-3.12,1,12.8
1,4,3,0,1,0,44,13.9,-0.3,0.79,-1,11.14285714
2,2,NA,0,1,0,37,9.4,-0.8,-3.12,-1,
1,4,0,0,1,0,36,10.8,1.4,1.74,-1,
2,3,5,0,0,0,22,7.6,2.6,0.32,-1,1.5
1,4,0,0,1,0,49,12.4,0.5,1.79,1,14.42857143
2,3,4,0,1,0,23,11.1,0.6,2.02,1,12.75
2,3,3,0,1,0,19,7.6,2.6,0.32,0,11
2,4,0,0,1,0,47,16.2,0.3,-0.92,-1,
2,3,5,0,1,0,28,15.5,2.8,-4.06,1,12.3769231
3,3,1,0,1,0,21,15.5,2.8,-4.06,0,1.5
2,4,3,0,0,0,21,8.9,1.4,3.51,-1,1
3,5,3,0,1,0,21,13.9,-0.3,0.79,1,11.8
2,4,1,0,1,0,20,13.9,-0.3,0.79,0,11.5
2,4,0,0,0,0,49,10.8,1.4,1.74,-1,
2,4,0,0,1,0,40,15.5,2.8,-4.06,1,13.4
2,3,3,0,1,1,22,11.1,0.6,2.02,1,14.42857143
2,3,0,0,1,0,19,15.5,2.8,-4.06,0,11.5
2,5,1,0,1,0,31,13.9,-0.3,0.79,-1,
2,7,7,0,1,0,30,15.5,2.8,-4.06,-1,13.5
2,4,0,0,1,0,19,7.6,2.6,0.32,1,11
2,2,NA,0,1,0,22,9.4,-0.8,-3.12,-1,11.33333333
2,4,0,0,1,0,19,15.5,2.8,-4.06,1,13.33333333
2,3,0,0,0,0,21,7.6,2.6,0.32,-1,
2,3,1,0,1,0,19,11.1,0.6,2.02,1,13.42857143
2,3,2,0,1,0,22,16.2,0.3,-0.92,-1,1
2,6,7,0,1,0,22,10.8,1.4,1.74,1,11
2,3,3,0,1,0,19,9.4,-0.8,-3.12,1,11
3,3,3,0,0,0,26,16.2,0.3,-0.92,-1,
3,7,4,0,1,0,23,12.4,0.5,1.79,0,14
2,4,2,0,1,0,18,16.2,0.3,-0.92,0,1.8
2,4,0,0,1,1,22,15.5,2.8,-4.06,0,11
2,5,5,0,1,0,19,12.4,0.5,1.79,0,14.71428571
2,3,2,0,1,0,20,11.1,0.6,2.02,-1,
2,4,0,0,1,1,22,7.6,2.6,0.32,0,12.16666667
4,5,1,0,0,0,18,12.7,3.7,-1.7,-1,
0,5,3,0,1,0,39,10.8,1.4,1.74,-1,
2,4,3,0,1,0,18,10.8,1.4,1.74,-1,
2,3,1,0,1,1,18,8.9,1.4,3.51,1,14.2
2,4,1,0,1,1,19,13.9,-0.3,0.79,1,14
2,3,2,0,1,0,18,12.4,0.5,1.79,1,12.4875
2,2,2,0,1,1,18,7.6,2.6,0.32,-1,
3,4,0,0,1,0,22,10.8,1.4,1.74,1,14.6
2,3,3,0,1,0,19,12.4,0.5,1.79,1,12.16666667
2,4,0,0,1,0,18,12.7,3.7,-1.7,-1,15.6
1,3,3,0,0,0,31,16.2,0.3,-0.92,-1,16
2,5,3,0,1,0,28,12.7,3.7,-1.7,-1,
2,3,3,0,1,0,19,15.5,2.8,-4.06,-1,
2,3,3,0,1,0,20,16.2,0.3,-0.92,1,14.71428571
2,4,5,0,1,0,50,8.9,1.4,3.51,-1,
2,3,5,0,1,0,38,13.9,-0.3,0.79,0,16.5
2,4,0,0,1,0,31,9.4,-0.8,-3.12,-1,13
2,3,0,0,1,0,27,7.6,2.6,0.32,0,14.8571429
2,3,5,0,1,0,21,12.7,3.7,-1.7,1,1.5
2,4,0,0,1,0,34,8.9,1.4,3.51,-1,
2,5,0,0,1,0,19,7.6,2.6,0.32,0,1
2,4,0,0,0,0,40,9.4,-0.8,-3.12,-1,1.66666667
2,4,2,0,1,1,18,12.7,3.7,-1.7,1,
1,4,1,0,0,1,46,15.5,2.8,-4.06,-1,
2,2,NA,0,1,0,37,7.6,2.6,0.32,-1,
2,4,0,0,1,0,31,16.2,0.3,-0.92,-1,
2,3,2,0,1,0,34,12.4,0.5,1.79,1,12.4
2,2,2,0,1,1,18,9.4,-0.8,-3.12,-1,
2,4,0,0,1,1,18,12.4,0.5,1.79,1,14.33333333
2,3,3,0,1,1,19,11.1,0.6,2.02,1,11.16666667
2,4,2,0,1,0,40,15.5,2.8,-4.06,-1,11.2
2,3,1,0,1,0,25,12.4,0.5,1.79,-1,
2,4,1,0,1,0,20,11.1,0.6,2.02,-1,13.33333333
2,4,2,0,1,0,20,11.1,0.6,2.02,0,13.71428571
2,4,0,0,0,0,43,15.5,2.8,-4.06,-1,
2,4,2,0,1,0,18,7.6,2.6,0.32,0,14.66666667
2,5,6,0,1,0,35,15.5,2.8,-4.06,1,11.5
2,4,2,0,1,0,23,7.6,2.6,0.32,1,13
2,5,5,0,1,0,19,12.4,0.5,1.79,1,11.5625
3,3,2,0,1,1,21,8.9,1.4,3.51,1,13.75
2,5,2,0,1,0,19,13.9,-0.3,0.79,0,13.25
2,3,3,0,1,0,20,12.4,0.5,1.79,1,15.28571429
2,4,2,1,1,1,30,12.4,0.5,1.79,-1,
2,4,2,0,1,0,44,12.4,0.5,1.79,1,11.5
2,4,5,0,1,0,19,12.7,3.7,-1.7,1,13.61428571
3,5,3,0,1,0,22,16.2,0.3,-0.92,1,14.3
2,5,5,0,1,0,18,7.6,2.6,0.32,1,14.2
2,4,0,0,1,1,21,12.7,3.7,-1.7,1,11.8
2,4,2,0,1,0,18,7.6,2.6,0.32,-1,
2,5,3,0,1,0,18,11.1,0.6,2.02,1,14.28571429
2,3,3,0,1,0,19,7.6,2.6,0.32,1,
3,3,1,0,1,0,21,16.2,0.3,-0.92,-1,11.875
2,5,5,0,1,0,31,16.2,0.3,-0.92,1,14.6
2,3,3,0,1,0,21,9.4,-0.8,-3.12,-1,1.5
2,4,2,0,1,0,24,8.9,1.4,3.51,0,11
2,4,NA,0,1,0,27,9.4,-0.8,-3.12,-1,
2,4,2,0,1,0,20,12.4,0.5,1.79,1,12.8
3,3,2,0,1,0,22,10.8,1.4,1.74,0,11.66666667
2,4,2,0,1,1,19,15.5,2.8,-4.06,0,12.5
2,3,3,0,1,0,19,8.9,1.4,3.51,1,14.5
2,3,3,0,1,0,23,11.1,0.6,2.02,0,11.99991
2,2,2,0,1,0,18,12.4,0.5,1.79,1,13.66666667
2,5,5,0,0,0,29,11.1,0.6,2.02,0,13.8
2,3,2,0,1,0,29,10.8,1.4,1.74,-1,13.33333333
2,3,3,0,1,0,20,16.2,0.3,-0.92,0,11.77777778
2,4,5,0,1,1,19,9.4,-0.8,-3.12,1,
2,5,4,1,1,0,22,10.8,1.4,1.74,0,
2,5,3,0,1,0,20,11.1,0.6,2.02,0,12
2,4,2,0,1,0,24,9.4,-0.8,-3.12,0,12
2,4,0,0,0,0,21,12.7,3.7,-1.7,-1,11
2,4,3,0,1,1,25,12.7,3.7,-1.7,1,14.75
2,4,0,0,0,0,32,9.4,-0.8,-3.12,-1,
2,5,6,0,0,0,26,7.6,2.6,0.32,-1,11.33333333
2,5,0,0,1,1,18,12.4,0.5,1.79,1,12.5
2,3,2,0,1,1,19,16.2,0.3,-0.92,1,12.85714286
2,4,1,0,1,1,19,12.4,0.5,1.79,1,12.33333333
3,3,3,0,1,0,27,11.1,0.6,2.02,-1,15.14285714
2,4,3,0,1,0,21,8.9,1.4,3.51,0,11.44444444
2,4,3,0,1,0,20,13.9,-0.3,0.79,0,
3,4,1,0,1,0,21,12.4,0.5,1.79,1,11.33333333
2,4,5,0,1,0,22,9.4,-0.8,-3.12,0,1.66666667
2,3,1,0,0,0,19,12.7,3.7,-1.7,1,
2,4,2,0,1,1,18,11.1,0.6,2.02,-1,12.5
2,4,3,0,1,0,28,13.9,-0.3,0.79,-1,
2,3,0,0,0,0,25,15.5,2.8,-4.06,-1,12
2,4,3,0,1,0,25,15.5,2.8,-4.06,-1,11.6
2,4,2,0,1,0,18,8.9,1.4,3.51,0,12.33333333
2,6,2,0,1,0,26,10.8,1.4,1.74,-1,
2,4,0,0,1,1,18,13.9,-0.3,0.79,1,11.5
2,4,1,0,1,0,22,15.5,2.8,-4.06,0,12.33333333
2,3,5,0,1,0,25,16.2,0.3,-0.92,-1,
2,5,3,0,1,0,19,8.9,1.4,3.51,0,12.4
2,5,2,0,1,0,19,13.9,-0.3,0.79,1,14.57142857
2,3,3,0,1,0,19,16.2,0.3,-0.92,1,11.7125
1,3,0,0,1,0,45,10.8,1.4,1.74,-1,11
2,4,0,0,1,0,52,7.6,2.6,0.32,1,12.8
2,4,2,0,0,0,20,9.4,-0.8,-3.12,-1,11
2,4,0,0,1,0,19,10.8,1.4,1.74,1,15.88571429
2,3,1,0,0,0,21,12.4,0.5,1.79,-1,11.58
2,4,0,0,0,0,35,9.4,-0.8,-3.12,1,14.16666667
1,4,0,0,1,0,36,7.6,2.6,0.32,1,
1,4,1,0,0,0,47,15.5,2.8,-4.06,-1,
2,1,4,0,1,0,22,8.9,1.4,3.51,-1,
2,4,0,0,1,0,41,7.6,2.6,0.32,-1,11
4,2,NA,0,1,0,26,10.8,1.4,1.74,-1,
2,2,NA,0,0,0,51,10.8,1.4,1.74,-1,
2,4,0,0,1,0,43,9.4,-0.8,-3.12,0,12.5
2,2,NA,0,1,0,41,7.6,2.6,0.32,1,1.66666667
2,2,0,0,1,0,23,7.6,2.6,0.32,1,11.18181818
2,2,1,0,1,0,22,9.4,-0.8,-3.12,-1,
2,4,0,1,1,1,25,12.7,3.7,-1.7,-1,11.25
2,4,0,0,1,0,25,9.4,-0.8,-3.12,1,11.35714286
3,3,2,0,0,1,22,8.9,1.4,3.51,1,12.66666667
2,3,3,0,1,0,24,8.9,1.4,3.51,0,13.4
4,4,1,0,1,0,47,16.2,0.3,-0.92,-1,
1,4,0,0,1,0,41,7.6,2.6,0.32,-1,
2,4,0,0,1,0,43,13.9,-0.3,0.79,1,12.2
2,3,0,0,1,0,29,16.2,0.3,-0.92,-1,
2,4,0,0,1,0,30,7.6,2.6,0.32,-1,
0,4,1,0,0,0,26,12.7,3.7,-1.7,-1,
2,4,1,0,0,0,27,15.5,2.8,-4.06,-1,
2,4,0,0,1,1,36,9.4,-0.8,-3.12,1,11.6
1,3,2,0,1,0,29,15.5,2.8,-4.06,-1,1.85714286
2,2,NA,0,1,0,35,9.4,-0.8,-3.12,-1,13
2,4,1,0,1,1,18,10.8,1.4,1.74,1,12.6
2,4,0,0,1,1,24,8.9,1.4,3.51,1,16
2,4,1,0,1,1,18,10.8,1.4,1.74,-1,12.66666667
2,4,0,0,1,0,18,7.6,2.6,0.32,0,13
2,4,0,0,1,0,21,9.4,-0.8,-3.12,0,11.66666667
2,4,0,0,1,0,21,9.4,-0.8,-3.12,1,12.6
2,3,5,0,1,0,32,15.5,2.8,-4.06,1,12.8333333
2,4,0,0,1,1,22,11.1,0.6,2.02,-1,12.5
4,3,1,0,0,0,32,15.5,2.8,-4.06,-1,12.7
NA,2,NA,0,1,0,35,9.4,-0.8,-3.12,-1,
2,3,1,0,0,0,23,8.9,1.4,3.51,-1,
2,4,0,0,1,0,39,7.6,2.6,0.32,0,11
2,2,NA,0,1,0,35,9.4,-0.8,-3.12,-1,1
4,5,2,0,1,0,32,16.2,0.3,-0.92,1,17.6923769
2,2,NA,0,1,0,20,7.6,2.6,0.32,-1,
2,4,0,0,1,0,34,16.2,0.3,-0.92,0,12.6
3,4,0,0,1,0,44,8.9,1.4,3.51,-1,16.2
1,4,2,0,1,0,53,16.2,0.3,-0.92,1,1
1,4,0,0,0,0,28,12.4,0.5,1.79,-1,
4,4,0,0,1,0,31,12.7,3.7,-1.7,-1,12.8
2,3,1,0,0,0,18,9.4,-0.8,-3.12,0,
2,3,5,0,0,0,44,15.5,2.8,-4.06,-1,
2,3,3,0,1,0,19,12.7,3.7,-1.7,1,12
2,3,3,0,1,0,21,8.9,1.4,3.51,0,13.8333333
2,5,2,0,1,1,18,9.4,-0.8,-3.12,-1,
3,4,2,0,1,0,20,16.2,0.3,-0.92,1,15.3
2,4,0,0,1,0,55,11.1,0.6,2.02,1,13.5
2,4,0,0,1,0,27,7.6,2.6,0.32,0,13
2,2,2,0,1,0,19,12.4,0.5,1.79,-1,
2,4,0,0,1,0,18,12.4,0.5,1.79,1,13.2
2,4,0,0,1,0,43,15.5,2.8,-4.06,-1,
2,4,2,0,1,0,18,13.9,-0.3,0.79,-1,
2,5,5,0,1,0,18,9.4,-0.8,-3.12,-1,
2,4,1,0,1,1,20,8.9,1.4,3.51,-1,
2,4,2,0,0,0,29,10.8,1.4,1.74,-1,11.8
1,4,0,0,1,0,44,13.9,-0.3,0.79,-1,
2,4,0,0,1,0,18,10.8,1.4,1.74,0,16
3,4,0,0,1,1,20,15.5,2.8,-4.06,0,12.3
2,4,0,0,1,0,20,12.4,0.5,1.79,-1,12.66666667
2,4,0,0,1,0,36,10.8,1.4,1.74,-1,
3,7,3,0,1,0,19,13.9,-0.3,0.79,0,11
1,4,0,0,0,0,29,12.7,3.7,-1.7,-1,
2,3,3,0,1,0,18,10.8,1.4,1.74,-1,1.33333333
2,3,3,0,0,0,24,13.9,-0.3,0.79,-1,
2,5,2,0,1,0,20,15.5,2.8,-4.06,1,15
1,4,0,0,0,0,45,16.2,0.3,-0.92,-1,
2,4,0,0,1,1,28,7.6,2.6,0.32,1,13.5
2,4,1,0,1,0,23,7.6,2.6,0.32,0,12.2
2,3,2,0,1,0,18,12.4,0.5,1.79,1,11.34714286
2,4,2,0,1,0,23,9.4,-0.8,-3.12,-1,11.33333333
2,5,5,0,1,0,22,7.6,2.6,0.32,0,
2,4,2,0,1,1,22,12.4,0.5,1.79,1,12.4
1,4,1,0,1,0,33,10.8,1.4,1.74,1,14.83333333
3,3,1,0,1,0,21,8.9,1.4,3.51,1,12.18181818
2,4,0,0,1,0,45,15.5,2.8,-4.06,1,14.8
2,4,0,0,0,0,44,15.5,2.8,-4.06,-1,12
2,4,2,0,1,0,42,12.7,3.7,-1.7,-1,
2,4,3,0,1,0,20,12.4,0.5,1.79,-1,
2,4,1,0,1,0,20,9.4,-0.8,-3.12,0,12.5
2,3,1,0,1,1,20,8.9,1.4,3.51,1,12.5
2,3,3,0,1,0,20,9.4,-0.8,-3.12,0,1.25
2,3,3,0,1,0,19,8.9,1.4,3.51,0,13.5
2,3,3,0,0,0,26,12.4,0.5,1.79,-1,1.42857143
2,4,0,0,1,0,31,13.9,-0.3,0.79,1,12.5
2,3,2,0,1,1,19,16.2,0.3,-0.92,1,14
1,4,0,0,1,0,28,7.6,2.6,0.32,1,13.66666667
2,4,0,0,1,1,20,10.8,1.4,1.74,1,
2,4,3,0,1,0,43,9.4,-0.8,-3.12,1,12.5
1,3,2,0,1,1,25,15.5,2.8,-4.06,-1,
1,4,0,1,1,0,40,16.2,0.3,-0.92,-1,15
3,7,6,0,1,0,20,12.4,0.5,1.79,1,13.375
1,4,0,0,1,0,46,11.1,0.6,2.02,1,13.33333333
2,4,0,0,1,0,26,8.9,1.4,3.51,1,11.64285714
2,5,3,0,1,1,34,12.4,0.5,1.79,1,13.7142857
2,4,0,0,1,0,19,10.8,1.4,1.74,-1,
2,4,2,0,1,1,18,12.7,3.7,-1.7,1,13.58571429
2,4,2,0,1,0,18,12.7,3.7,-1.7,1,11.425
2,4,0,0,1,1,37,13.9,-0.3,0.79,1,12
2,4,1,0,1,1,23,9.4,-0.8,-3.12,1,
2,4,1,0,1,0,26,15.5,2.8,-4.06,1,13.61538462
2,4,1,0,0,0,18,10.8,1.4,1.74,-1,
2,5,5,0,1,0,18,12.4,0.5,1.79,0,12.42
2,5,5,0,1,0,19,11.1,0.6,2.02,1,13.625
2,4,3,0,1,0,18,12.4,0.5,1.79,1,12
2,3,5,0,1,0,19,8.9,1.4,3.51,-1,12.8
2,3,3,0,1,0,20,8.9,1.4,3.51,0,1
2,3,3,0,1,1,22,9.4,-0.8,-3.12,1,12
2,4,3,0,1,1,18,12.7,3.7,-1.7,1,12.21428571
2,4,4,0,1,1,18,13.9,-0.3,0.79,1,13
2,4,1,0,1,1,18,8.9,1.4,3.51,1,13.5
2,4,0,0,1,1,18,12.4,0.5,1.79,1,13
2,6,5,0,1,0,18,8.9,1.4,3.51,1,11.16666667
2,3,2,0,1,1,19,11.1,0.6,2.02,1,13.8571429
2,4,3,0,1,0,20,15.5,2.8,-4.06,-1,
2,3,2,0,1,1,19,15.5,2.8,-4.06,-1,
2,5,3,0,1,0,18,15.5,2.8,-4.06,1,11
2,3,3,0,1,1,18,12.4,0.5,1.79,-1,12.83333333
2,4,2,0,1,1,18,11.1,0.6,2.02,1,13.65625
2,5,1,0,1,0,18,12.4,0.5,1.79,1,14.28571429
2,4,1,0,1,1,18,10.8,1.4,1.74,1,12.625
2,3,3,0,1,0,18,16.2,0.3,-0.92,1,12.33333333
3,4,1,0,1,1,20,16.2,0.3,-0.92,1,13.2
2,4,0,0,1,1,19,9.4,-0.8,-3.12,1,11
2,5,2,0,1,1,18,8.9,1.4,3.51,0,13
2,4,1,0,1,1,19,12.4,0.5,1.79,1,13.14285714
2,5,3,0,1,0,19,12.7,3.7,-1.7,0,1.75
2,5,6,0,1,0,19,9.4,-0.8,-3.12,0,15.14285714
2,4,2,0,1,0,19,12.4,0.5,1.79,1,15.83333333
2,0,3,1,1,0,20,8.9,1.4,3.51,1,13
2,4,2,0,1,1,18,10.8,1.4,1.74,1,12.4
4,3,4,0,1,0,33,12.4,0.5,1.79,-1,
2,4,2,0,1,1,19,13.9,-0.3,0.79,-1,
2,3,3,0,1,1,18,15.5,2.8,-4.06,1,14.75
2,4,3,0,1,0,19,8.9,1.4,3.51,-1,
3,4,1,0,1,0,19,15.5,2.8,-4.06,0,11.5
2,5,3,0,1,0,18,12.4,0.5,1.79,1,14.33333333
2,4,2,0,1,0,20,10.8,1.4,1.74,1,11.83333333
2,4,0,0,1,0,19,9.4,-0.8,-3.12,1,13.2325
2,4,2,0,1,1,18,9.4,-0.8,-3.12,1,14.16666667
